du_id,dwp_id,month,work_secs_wp,work_hours_wp
4,3,2006-06-01,322200,89.5
4,3,2006-07-01,514800,143
4,3,2006-08-01,428400,119
4,3,2006-09-01,508500,141.25
4,3,2006-10-01,416100,115.58333333333333
4,3,2006-11-01,532200,147.83333333333334
4,3,2006-12-01,225600,62.666666666666664
4,3,2007-01-01,353700,98.25
4,3,2007-02-01,373500,103.75
4,3,2007-03-01,381600,106
4,3,2007-04-01,57600,16
4,3,2007-05-01,84600,23.5
4,3,2007-07-01,27900,7.75
4,6,2006-07-01,43200,12
4,8,2006-08-01,54900,15.25
4,8,2006-09-01,28800,8
4,8,2006-10-01,28800,8
4,8,2007-01-01,58800,16.333333333333332
4,8,2007-02-01,79200,22
4,8,2007-03-01,144000,40
4,8,2007-04-01,291600,81
4,8,2007-05-01,317400,88.16666666666667
4,8,2007-06-01,27000,7.5
4,8,2007-07-01,267900,74.41666666666667
4,8,2007-08-01,226800,63
4,8,2007-09-01,401700,111.58333333333333
4,8,2007-10-01,560100,155.58333333333334
4,8,2007-11-01,372300,103.41666666666667
4,8,2007-12-01,181200,50.333333333333336
4,8,2008-01-01,299400,83.16666666666667
4,8,2008-02-01,336600,93.5
4,8,2008-03-01,365100,101.41666666666667
4,8,2008-04-01,437100,121.41666666666667
4,8,2008-05-01,265200,73.66666666666667
4,8,2008-06-01,308100,85.58333333333333
4,8,2008-07-01,556800,154.66666666666666
4,8,2008-08-01,256800,71.33333333333333
4,8,2008-09-01,591600,164.33333333333334
4,8,2008-10-01,564000,156.66666666666666
4,8,2008-11-01,470700,130.75
4,8,2008-12-01,174900,48.583333333333336
4,8,2009-01-01,433200,120.33333333333333
4,8,2009-02-01,554700,154.08333333333334
4,8,2009-03-01,585900,162.75
4,8,2009-04-01,495000,137.5
4,8,2009-05-01,458100,127.25
4,8,2009-06-01,570000,158.33333333333334
4,8,2009-07-01,511200,142
4,8,2009-10-01,406500,112.91666666666667
4,8,2009-11-01,226500,62.916666666666664
4,8,2009-12-01,402600,111.83333333333333
4,8,2010-01-01,413700,114.91666666666667
4,8,2010-02-01,491400,136.5
4,8,2010-03-01,399900,111.08333333333333
4,8,2010-04-01,396900,110.25
4,8,2010-05-01,412500,114.58333333333333
4,8,2010-06-01,406800,113
4,8,2010-07-01,389820,108.28333333333333
4,8,2010-08-01,416700,115.75
4,8,2010-09-01,455700,126.58333333333333
4,8,2010-10-01,174900,48.583333333333336
4,8,2010-11-01,126000,35
4,8,2010-12-01,43200,12
4,9,2006-06-01,106200,29.5
4,11,2006-06-01,28800,8
4,11,2006-08-01,52200,14.5
4,14,2007-03-01,29700,8.25
4,14,2007-04-01,28800,8
4,14,2007-06-01,31500,8.75
4,14,2008-01-01,140700,39.083333333333336
4,17,2006-07-01,75600,21
4,17,2006-08-01,158400,44
4,17,2006-10-01,54900,15.25
4,17,2007-01-01,91200,25.333333333333332
4,17,2007-02-01,107700,29.916666666666668
4,17,2007-03-01,201000,55.833333333333336
4,17,2007-04-01,52200,14.5
4,22,2008-04-01,54900,15.25
4,22,2008-10-01,27900.000000000004,7.750000000000001
4,53,2006-07-01,173700,48.25
4,53,2006-10-01,50400,14
4,53,2007-01-01,30600,8.5
4,53,2007-03-01,29700,8.25
4,69,2008-03-01,28800,8
4,69,2008-04-01,57900,16.083333333333332
4,80,2008-05-01,39600,11
4,81,2006-10-01,25200,7
4,81,2006-11-01,9000,2.5
4,81,2006-12-01,144000,40
4,81,2007-02-01,60300,16.75
4,81,2007-03-01,119100,33.083333333333336
4,81,2007-04-01,31500,8.75
4,81,2007-05-01,36000,10
4,81,2007-06-01,185100,51.416666666666664
4,81,2007-07-01,90900,25.25
4,81,2007-09-01,30600,8.5
4,81,2007-12-01,87600,24.333333333333332
4,84,2006-09-01,30600,8.5
4,84,2006-10-01,26100,7.25
4,84,2006-11-01,30600,8.5
4,84,2006-12-01,27000,7.5
4,106,2007-06-01,219900,61.083333333333336
4,106,2007-07-01,75600,21
4,106,2007-11-01,168300,46.75
4,106,2007-12-01,238800,66.33333333333333
4,115,2007-04-01,184200,51.166666666666664
4,115,2007-06-01,85200,23.666666666666668
4,115,2007-07-01,59400,16.5
4,115,2007-08-01,26100,7.25
4,115,2008-01-01,90300,25.083333333333332
4,115,2008-02-01,174900,48.583333333333336
4,115,2008-03-01,161700,44.916666666666664
4,115,2008-04-01,84600,23.5
4,120,2007-01-01,56700,15.75
4,120,2007-02-01,60600,16.833333333333332
4,120,2007-03-01,84900,23.583333333333332
4,120,2007-04-01,141300,39.25
4,120,2007-05-01,110700,30.75
4,120,2007-07-01,90000,25
4,120,2007-08-01,163200,45.333333333333336
4,120,2007-09-01,30600,8.5
4,120,2007-12-01,235200,65.33333333333333
4,120,2010-09-01,33900,9.416666666666666
4,120,2011-01-01,69600,19.333333333333332
4,120,2011-02-01,60900,16.916666666666668
4,120,2011-03-01,27900,7.75
4,120,2011-04-01,82800,23
4,120,2011-05-01,25200,7
4,126,2007-06-01,28800,8
4,126,2007-07-01,30600,8.5
4,128,2007-04-01,83400,23.166666666666668
4,128,2007-05-01,81000,22.5
4,128,2007-06-01,28800,8
4,128,2007-07-01,90000,25
4,128,2007-08-01,30299.999999999996,8.416666666666666
4,128,2007-12-01,27000,7.5
4,128,2011-01-01,39000,10.833333333333334
4,128,2011-03-01,131400,36.5
4,130,2007-05-01,196200,54.5
4,130,2007-06-01,115200,32
4,130,2007-07-01,200400,55.666666666666664
4,130,2007-08-01,306000,85
4,130,2007-09-01,440400,122.33333333333333
4,130,2007-10-01,533700,148.25
4,130,2007-11-01,612300,170.08333333333334
4,133,2007-11-01,61800,17.166666666666668
4,136,2010-01-01,286500,79.58333333333333
4,136,2010-02-01,221700,61.583333333333336
4,136,2010-03-01,139500,38.75
4,144,2009-08-01,266400,74
4,144,2009-09-01,417600,116
4,144,2009-10-01,306900,85.25
4,144,2009-11-01,459600,127.66666666666667
4,144,2009-12-01,241200,67
4,150,2009-08-01,60900,16.916666666666668
4,150,2009-09-01,347400,96.5
4,150,2010-03-01,22800,6.333333333333333
4,154,2008-01-01,56700,15.75
4,154,2008-02-01,28800,8
4,154,2008-04-01,281700,78.25
4,154,2008-06-01,260700,72.41666666666667
4,154,2008-07-01,525300,145.91666666666666
4,154,2008-08-01,267600,74.33333333333333
4,154,2008-09-01,601500,167.08333333333334
4,154,2008-10-01,591900,164.41666666666666
4,154,2008-11-01,558300,155.08333333333334
4,154,2008-12-01,235200,65.33333333333333
4,154,2009-01-01,439500,122.08333333333333
4,154,2009-02-01,533100,148.08333333333334
4,154,2009-03-01,585000,162.5
4,154,2009-04-01,495000,137.5
4,154,2009-05-01,472500,131.25
4,154,2009-06-01,475200,132
4,155,2008-05-01,280800,78
4,155,2008-07-01,28800,8
4,155,2009-06-01,117600,32.666666666666664
4,158,2009-11-01,114600,31.833333333333332
4,167,2009-08-01,192300,53.416666666666664
4,167,2009-09-01,419400,116.5
4,167,2009-10-01,286500,79.58333333333333
4,167,2009-11-01,475500,132.08333333333334
4,167,2009-12-01,241200,67
4,167,2010-01-01,28800,8
4,170,2010-01-01,154200,42.833333333333336
4,170,2010-02-01,172500,47.916666666666664
4,170,2010-09-01,3600,1
4,171,2010-01-01,57600,16
4,171,2010-08-01,21600,6
4,176,2011-05-01,59400,16.5
4,176,2011-06-01,169800,47.166666666666664
4,180,2008-12-01,87600,24.333333333333332
4,180,2009-08-01,107700,29.916666666666668
4,180,2009-09-01,420300,116.75
4,180,2009-10-01,259500,72.08333333333333
4,180,2009-11-01,402600,111.83333333333333
4,180,2009-12-01,360600,100.16666666666667
4,180,2010-01-01,89100,24.75
4,180,2010-02-01,29100.000000000004,8.083333333333334
4,180,2010-03-01,103200,28.666666666666668
4,185,2010-12-01,57600,16
4,185,2011-10-01,49200,13.666666666666666
4,189,2009-07-01,122400,34
4,189,2009-08-01,375000,104.16666666666667
4,189,2009-09-01,30600,8.5
4,189,2009-10-01,322200,89.5
4,189,2010-01-01,217800,60.5
4,189,2010-02-01,259200,72
4,189,2010-03-01,363600,101
4,189,2010-04-01,435600,121
4,189,2010-05-01,425100,118.08333333333333
4,189,2010-06-01,460500,127.91666666666667
4,189,2010-07-01,537120,149.2
4,189,2010-08-01,407400,113.16666666666667
4,189,2010-09-01,479400,133.16666666666666
4,189,2010-10-01,547500,152.08333333333334
4,189,2010-11-01,567000,157.5
4,189,2010-12-01,436500,121.25
4,191,2011-05-01,27600,7.666666666666667
4,191,2011-07-01,64800,18
4,193,2011-02-01,58500,16.25
4,195,2011-01-01,29700.000000000004,8.250000000000002
4,195,2011-03-01,102300,28.416666666666668
4,195,2011-04-01,168300,46.75
4,195,2011-06-01,84600,23.5
4,195,2011-07-01,32100,8.916666666666666
4,195,2011-08-01,27900,7.75
4,195,2011-09-01,43500,12.083333333333334
4,195,2011-10-01,141000,39.166666666666664
4,196,2010-08-01,28200.000000000004,7.833333333333334
4,197,2011-05-01,86100,23.916666666666668
4,197,2011-06-01,28500,7.916666666666667
4,197,2011-07-01,39600,11
4,197,2011-08-01,13500,3.75
4,197,2011-10-01,25200,7
4,197,2011-11-01,85500,23.75
4,197,2011-12-01,26100,7.25
4,204,2011-03-01,28800,8
4,205,2011-06-01,54900,15.25
4,205,2011-08-01,27900,7.75
4,205,2011-09-01,27000,7.5
4,205,2011-10-01,74400,20.666666666666668
4,205,2011-11-01,48900,13.583333333333334
4,205,2012-02-01,24899.999999999996,6.916666666666666
4,205,2012-03-01,251400,69.83333333333333
4,206,2011-03-01,26400.000000000004,7.333333333333334
4,206,2011-07-01,54300,15.083333333333334
4,206,2011-08-01,27900,7.75
4,206,2011-12-01,50700,14.083333333333334
4,207,2011-03-01,58800,16.333333333333332
4,208,2011-06-01,111000,30.833333333333332
4,208,2011-08-01,18000,5
4,208,2011-09-01,27000,7.5
4,208,2011-10-01,101400,28.166666666666668
4,208,2011-11-01,48900,13.583333333333334
4,219,2010-12-01,55800,15.5
4,219,2011-01-01,28800.000000000004,8.000000000000002
4,220,2010-08-01,22200,6.166666666666667
4,220,2010-09-01,21600,6
4,220,2010-10-01,108600,30.166666666666668
4,220,2010-11-01,83700,23.25
4,220,2010-12-01,152700,42.416666666666664
4,220,2011-03-01,26400.000000000004,7.333333333333334
4,220,2011-04-01,25800,7.166666666666667
4,220,2011-06-01,60300,16.75
4,220,2011-07-01,24300,6.75
4,220,2011-08-01,119700,33.25
4,220,2011-09-01,27000,7.5
4,220,2011-10-01,127800,35.5
4,220,2011-11-01,133800,37.166666666666664
4,220,2012-02-01,14400,4
4,220,2012-03-01,45900,12.75
4,220,2012-07-01,155400,43.166666666666664
4,220,2012-09-01,57000,15.833333333333334
4,220,2012-10-01,30000,8.333333333333334
4,220,2012-12-01,10800,3
4,220,2013-07-01,27300,7.583333333333333
4,220,2013-08-01,24900,6.916666666666667
4,220,2013-09-01,130500,36.25
4,220,2013-10-01,117000,32.5
4,220,2013-11-01,214800,59.666666666666664
4,220,2013-12-01,74400,20.666666666666668
4,223,2011-06-01,144000,40
4,223,2011-07-01,137400,38.166666666666664
4,223,2011-08-01,172200,47.833333333333336
4,223,2011-09-01,105900,29.416666666666668
4,223,2011-10-01,223200,62
4,223,2011-11-01,138900,38.583333333333336
4,223,2011-12-01,99000,27.5
4,223,2012-01-01,117300,32.583333333333336
4,223,2012-02-01,52200,14.5
4,223,2012-03-01,103800,28.833333333333332
4,223,2012-04-01,120600,33.5
4,223,2012-05-01,85200,23.666666666666668
4,223,2012-06-01,84000,23.333333333333332
4,223,2012-07-01,25200,7
4,223,2012-08-01,42300,11.75
4,223,2012-09-01,26700,7.416666666666667
4,223,2012-10-01,47400,13.166666666666666
4,223,2012-11-01,54900,15.25
4,223,2012-12-01,36000,10
4,223,2013-03-01,41400,11.5
4,223,2013-04-01,398700,110.75
4,223,2013-05-01,102300,28.416666666666668
4,223,2013-06-01,25200,7
4,223,2013-07-01,160800,44.666666666666664
4,223,2013-08-01,27000,7.5
4,223,2013-09-01,310200,86.16666666666667
4,223,2013-10-01,116100,32.25
4,223,2013-11-01,72600,20.166666666666668
4,223,2013-12-01,85200,23.666666666666668
4,223,2014-01-01,88200,24.5
4,223,2014-02-01,375000,104.16666666666667
4,223,2014-03-01,316200,87.83333333333333
4,223,2014-04-01,203400,56.5
4,226,2011-01-01,37800,10.5
4,226,2011-05-01,27600,7.666666666666667
4,226,2011-06-01,26100,7.25
4,226,2011-10-01,75900,21.083333333333332
4,226,2012-03-01,25200,7
4,226,2012-04-01,108300,30.083333333333332
4,226,2012-05-01,99300,27.583333333333332
4,226,2012-06-01,58800,16.333333333333332
4,226,2012-07-01,81900,22.75
4,226,2012-08-01,142200,39.5
4,226,2012-09-01,27600,7.666666666666667
4,226,2012-10-01,120600,33.5
4,226,2012-11-01,49200,13.666666666666666
4,226,2012-12-01,50700,14.083333333333334
4,226,2013-02-01,61200,17
4,226,2013-03-01,61200,17
4,226,2013-04-01,269100,74.75
4,226,2013-05-01,81600,22.666666666666668
4,226,2013-06-01,120000,33.333333333333336
4,226,2013-07-01,103500,28.75
4,226,2013-08-01,116400,32.333333333333336
4,226,2013-09-01,99300,27.583333333333332
4,227,2011-04-01,30600,8.5
4,227,2011-05-01,27600,7.666666666666667
4,227,2011-06-01,82500,22.916666666666668
4,227,2011-07-01,24300,6.75
4,227,2011-08-01,45900,12.75
4,227,2011-09-01,27000,7.5
4,227,2011-10-01,96600,26.833333333333332
4,227,2011-11-01,82200,22.833333333333332
4,227,2011-12-01,74700,20.75
4,227,2012-01-01,48000,13.333333333333334
4,227,2012-02-01,61500,17.083333333333332
4,228,2012-06-01,51600,14.333333333333334
4,235,2011-01-01,26100,7.25
4,235,2011-05-01,28800,8
4,235,2011-08-01,54000,15
4,235,2011-10-01,53700,14.916666666666666
4,235,2011-11-01,101100,28.083333333333332
4,235,2012-01-01,48900,13.583333333333334
4,235,2012-02-01,25200,7
4,235,2012-06-01,171900,47.75
4,235,2012-07-01,300000,83.33333333333333
4,235,2012-08-01,51900,14.416666666666666
4,235,2013-01-01,54000,15
4,235,2013-02-01,184800,51.333333333333336
4,235,2013-03-01,63900,17.75
4,235,2013-04-01,55800,15.5
4,235,2013-05-01,97200,27
4,235,2013-06-01,162600,45.166666666666664
4,235,2013-07-01,78000,21.666666666666668
4,235,2013-08-01,105300,29.25
4,235,2013-09-01,30600,8.5
4,235,2013-10-01,263400,73.16666666666667
4,235,2013-11-01,27000,7.5
4,235,2014-01-01,50400,14
4,236,2011-01-01,357300,99.25
4,236,2011-02-01,429900,119.41666666666667
4,236,2011-03-01,316800,88
4,236,2011-04-01,255600,71
4,236,2011-05-01,509700,141.58333333333334
4,236,2011-06-01,342600,95.16666666666667
4,236,2011-07-01,374700,104.08333333333333
4,236,2011-08-01,88200,24.5
4,236,2011-09-01,400800,111.33333333333333
4,236,2011-10-01,296700,82.41666666666667
4,236,2011-11-01,151500,42.083333333333336
4,236,2011-12-01,137400,38.166666666666664
4,238,2011-01-01,375000,104.16666666666667
4,238,2011-02-01,375300,104.25
4,238,2011-03-01,394500,109.58333333333333
4,238,2011-04-01,323700,89.91666666666667
4,238,2011-05-01,411000,114.16666666666667
4,238,2011-06-01,174600,48.5
4,238,2011-07-01,379800,105.5
4,238,2011-08-01,86700,24.083333333333332
4,238,2011-09-01,277500,77.08333333333333
4,238,2011-10-01,74400,20.666666666666668
4,238,2011-11-01,166200,46.166666666666664
4,242,2011-04-01,27900,7.75
4,242,2011-09-01,24300,6.75
4,242,2012-01-01,24900.000000000004,6.916666666666668
4,243,2012-07-01,70500,19.583333333333332
4,243,2012-08-01,26699.999999999996,7.416666666666666
4,243,2012-10-01,26100,7.25
4,246,2011-04-01,56700,15.75
4,246,2011-08-01,18000,5
4,246,2011-09-01,46800,13
4,248,2011-10-01,46800,13
4,255,2012-08-01,101400,28.166666666666668
4,255,2012-09-01,155100,43.083333333333336
4,255,2012-10-01,143400,39.833333333333336
4,255,2012-11-01,111000,30.833333333333332
4,255,2012-12-01,101700,28.25
4,255,2013-07-01,27000,7.5
4,255,2013-08-01,125400,34.833333333333336
4,255,2013-09-01,285000,79.16666666666667
4,255,2013-10-01,116100,32.25
4,255,2014-06-01,50400,14
4,255,2014-07-01,87000,24.166666666666668
4,255,2014-10-01,145800,40.5
4,255,2014-11-01,243300,67.58333333333333
4,255,2014-12-01,97200,27
4,255,2015-02-01,129000,35.833333333333336
4,255,2015-03-01,115200,32
4,255,2015-10-01,192000,53.333333333333336
4,255,2015-11-01,239700,66.58333333333333
4,255,2015-12-01,104700,29.083333333333332
4,263,2011-10-01,46800,13
4,263,2011-11-01,46200,12.833333333333334
4,263,2011-12-01,51300,14.25
4,263,2012-01-01,52200,14.5
4,263,2012-02-01,21600,6
4,263,2012-06-01,75600,21
4,263,2013-06-01,36000,10
4,263,2013-07-01,21000.000000000004,5.833333333333334
4,263,2013-08-01,22200,6.166666666666667
4,263,2013-10-01,81900,22.75
4,263,2013-11-01,62400,17.333333333333332
4,263,2013-12-01,39600,11
4,263,2014-03-01,81600,22.666666666666668
4,264,2011-10-01,47400,13.166666666666666
4,265,2011-08-01,34800,9.666666666666666
4,265,2011-10-01,146100,40.583333333333336
4,265,2011-11-01,23700,6.583333333333333
4,265,2012-09-01,77100,21.416666666666668
4,265,2012-10-01,81900,22.75
4,265,2012-11-01,225600,62.666666666666664
4,267,2012-09-01,30600,8.5
4,267,2012-10-01,353700,98.25
4,267,2012-11-01,186900,51.916666666666664
4,267,2012-12-01,192900,53.583333333333336
4,267,2013-05-01,127200,35.333333333333336
4,267,2013-06-01,152100,42.25
4,267,2013-07-01,139800,38.833333333333336
4,267,2013-08-01,49200,13.666666666666666
4,267,2013-09-01,98700,27.416666666666668
4,267,2013-10-01,116100,32.25
4,267,2013-11-01,23999.999999999996,6.666666666666666
4,292,2011-12-01,27000,7.5
4,292,2012-01-01,25200,7
4,292,2012-02-01,28800,8
4,292,2012-07-01,55800,15.5
4,292,2013-04-01,28800,8
4,292,2013-05-01,45000,12.5
4,292,2013-06-01,48900,13.583333333333334
4,293,2011-12-01,27000,7.5
4,293,2012-01-01,24000,6.666666666666667
4,293,2012-02-01,28800,8
4,293,2012-03-01,23400,6.5
4,293,2012-06-01,47700,13.25
4,293,2012-07-01,28800,8
4,293,2012-08-01,28800,8
4,293,2012-09-01,51600,14.333333333333334
4,293,2013-09-01,25200,7
4,293,2013-10-01,54000,15
4,293,2013-11-01,64200,17.833333333333332
4,294,2011-12-01,26100,7.25
4,294,2012-01-01,24600,6.833333333333333
4,294,2012-02-01,53700,14.916666666666666
4,294,2012-03-01,23400,6.5
4,294,2012-06-01,54900,15.25
4,294,2012-07-01,84900,23.583333333333332
4,294,2013-09-01,50400,14
4,294,2013-10-01,25200,7
4,294,2013-11-01,21900,6.083333333333333
4,295,2012-01-01,392700,109.08333333333333
4,295,2012-02-01,419400,116.5
4,295,2012-03-01,336600,93.5
4,295,2012-04-01,426900,118.58333333333333
4,295,2012-05-01,367500,102.08333333333333
4,295,2012-06-01,229800,63.833333333333336
4,295,2012-07-01,133500,37.083333333333336
4,295,2012-08-01,229800,63.833333333333336
4,295,2012-09-01,311400,86.5
4,295,2012-10-01,109500,30.416666666666668
4,295,2012-11-01,280800,78
4,295,2012-12-01,177900,49.416666666666664
4,301,2012-01-01,165900,46.083333333333336
4,301,2012-02-01,99600,27.666666666666668
4,301,2012-03-01,95100,26.416666666666668
4,301,2012-04-01,176100,48.916666666666664
4,301,2012-05-01,315900,87.75
4,301,2012-06-01,148500,41.25
4,301,2012-07-01,56100,15.583333333333334
4,301,2012-08-01,155700,43.25
4,301,2012-09-01,106800,29.666666666666668
4,302,2011-04-01,27600,7.666666666666667
4,302,2011-05-01,27000,7.5
4,302,2011-06-01,90000,25
4,302,2011-07-01,32100,8.916666666666666
4,302,2011-08-01,62700,17.416666666666668
4,302,2011-10-01,71400,19.833333333333332
4,302,2011-11-01,53400,14.833333333333334
4,302,2011-12-01,27000,7.5
4,302,2012-02-01,52800,14.666666666666666
4,302,2013-06-01,48600,13.5
4,308,2012-02-01,28800,8
4,308,2012-04-01,27600,7.666666666666667
4,308,2012-05-01,107700,29.916666666666668
4,308,2012-06-01,93000,25.833333333333332
4,308,2012-08-01,105300,29.25
4,308,2012-09-01,162600,45.166666666666664
4,308,2012-11-01,103500,28.75
4,308,2012-12-01,136200,37.833333333333336
4,311,2013-01-01,58200,16.166666666666668
4,311,2013-02-01,63600,17.666666666666668
4,311,2013-03-01,77400,21.5
4,311,2013-05-01,162600,45.166666666666664
4,311,2013-06-01,123000,34.166666666666664
4,311,2013-07-01,109500,30.416666666666668
4,311,2013-08-01,36900,10.25
4,311,2013-09-01,28800,8
4,311,2013-11-01,58200,16.166666666666668
4,311,2013-12-01,167400,46.5
4,311,2014-01-01,62100,17.25
4,311,2014-02-01,75600,21
4,311,2014-03-01,54900,15.25
4,311,2014-04-01,119400,33.166666666666664
4,311,2014-06-01,100800,28
4,311,2014-07-01,108000,30
4,311,2015-01-01,177000,49.166666666666664
4,311,2015-02-01,99000,27.5
4,317,2014-10-01,69300,19.25
4,317,2014-11-01,67500,18.75
4,317,2015-01-01,187200,52
4,317,2015-02-01,216600,60.166666666666664
4,317,2015-03-01,253200,70.33333333333333
4,317,2015-04-01,321000,89.16666666666667
4,317,2015-05-01,211200,58.666666666666664
4,317,2015-06-01,203100,56.416666666666664
4,317,2015-11-01,25800,7.166666666666667
4,323,2013-01-01,216000,60
4,323,2013-02-01,435600,121
4,323,2013-03-01,225000,62.5
4,323,2013-04-01,27900,7.75
4,323,2013-05-01,151200,42
4,323,2013-06-01,124800,34.666666666666664
4,323,2013-07-01,56699.99999999999,15.749999999999998
4,323,2013-08-01,104100,28.916666666666668
4,323,2013-10-01,265200,73.66666666666667
4,323,2013-11-01,228000,63.333333333333336
4,323,2013-12-01,111300,30.916666666666668
4,323,2014-01-01,207900,57.75
4,323,2014-02-01,86700,24.083333333333332
4,323,2014-03-01,110400,30.666666666666668
4,323,2014-04-01,189900,52.75
4,323,2014-05-01,72300,20.083333333333332
4,323,2014-06-01,102900,28.583333333333332
4,323,2014-07-01,250500,69.58333333333333
4,323,2014-08-01,296100,82.25
4,323,2014-09-01,366000,101.66666666666667
4,323,2014-12-01,153000,42.5
4,324,2013-03-01,82200,22.833333333333332
4,324,2013-04-01,361200,100.33333333333333
4,324,2013-05-01,75300,20.916666666666668
4,324,2013-07-01,79200,22
4,324,2013-11-01,30299.999999999996,8.416666666666666
4,324,2014-02-01,146700,40.75
4,324,2014-05-01,188100,52.25
4,324,2014-06-01,45300,12.583333333333334
4,324,2014-07-01,52200,14.5
4,324,2014-08-01,28800,8
4,324,2014-10-01,252000,70
4,324,2014-11-01,116400,32.333333333333336
4,324,2014-12-01,97200,27
4,329,2014-06-01,28800,8
4,329,2014-07-01,87000,24.166666666666668
4,329,2014-10-01,178500,49.583333333333336
4,329,2014-11-01,186600,51.833333333333336
4,329,2014-12-01,97200,27
4,333,2013-02-01,24000,6.666666666666667
4,333,2013-08-01,47400,13.166666666666666
4,333,2013-11-01,56999.99999999999,15.833333333333332
4,333,2013-12-01,52800,14.666666666666666
4,338,2013-01-01,114900,31.916666666666668
4,338,2013-07-01,83400,23.166666666666668
4,338,2013-08-01,9000,2.5
4,338,2013-09-01,187500,52.083333333333336
4,338,2013-11-01,48900,13.583333333333334
4,338,2013-12-01,39600,11
4,339,2013-01-01,131700,36.583333333333336
4,339,2013-02-01,122400,34
4,339,2013-12-01,18000,5
4,340,2013-11-01,30299.999999999996,8.416666666666666
4,340,2013-12-01,56100,15.583333333333334
4,340,2014-03-01,35100,9.75
4,345,2013-05-01,24300,6.75
4,345,2013-06-01,64200,17.833333333333332
4,345,2013-07-01,11400,3.1666666666666665
4,345,2013-10-01,131700,36.583333333333336
4,345,2013-11-01,53100,14.75
4,345,2013-12-01,47100,13.083333333333334
4,345,2014-02-01,24300,6.75
4,345,2014-03-01,120000,33.333333333333336
4,345,2014-04-01,34800,9.666666666666666
4,345,2014-06-01,96900,26.916666666666668
4,345,2014-07-01,372900,103.58333333333333
4,345,2014-08-01,132600,36.833333333333336
4,356,2013-07-01,129000,35.833333333333336
4,356,2013-08-01,52200,14.5
4,356,2013-09-01,28800,8
4,356,2013-10-01,144300,40.083333333333336
4,356,2013-11-01,159900,44.416666666666664
4,356,2013-12-01,27000,7.5
4,356,2014-02-01,66600,18.5
4,356,2014-03-01,81900,22.75
4,356,2014-04-01,44100,12.25
4,356,2014-05-01,53400,14.833333333333334
4,356,2014-06-01,49200,13.666666666666666
4,356,2014-07-01,260100,72.25
4,356,2014-08-01,304200,84.5
4,356,2014-09-01,97800,27.166666666666668
4,356,2014-12-01,153000,42.5
4,356,2015-04-01,74700,20.75
4,356,2015-05-01,27000,7.5
4,356,2015-06-01,29700,8.25
4,356,2015-07-01,55500,15.416666666666666
4,356,2015-08-01,294600,81.83333333333333
4,356,2015-09-01,51600,14.333333333333334
4,357,2015-06-01,22800,6.333333333333333
4,357,2015-07-01,29100,8.083333333333334
4,357,2015-08-01,31500,8.75
4,357,2015-09-01,50700,14.083333333333334
4,357,2015-10-01,48600,13.5
4,357,2015-11-01,20400,5.666666666666667
4,357,2015-12-01,26400,7.333333333333333
4,362,2013-11-01,59100,16.416666666666668
4,362,2013-12-01,66000,18.333333333333332
4,362,2014-02-01,25200,7
4,362,2014-03-01,106500,29.583333333333332
4,362,2014-06-01,124800,34.666666666666664
4,362,2014-07-01,229500,63.75
4,362,2014-08-01,50100,13.916666666666666
4,362,2015-01-01,28200,7.833333333333333
4,362,2015-02-01,30900,8.583333333333334
4,362,2015-03-01,25200,7
4,362,2015-04-01,36000,10
4,362,2015-05-01,33000,9.166666666666666
4,362,2015-06-01,72900,20.25
4,362,2015-07-01,27900,7.75
4,362,2015-08-01,27300.000000000004,7.583333333333334
4,362,2015-09-01,28200.000000000004,7.833333333333334
4,362,2015-10-01,30000.000000000004,8.333333333333334
4,365,2014-01-01,24300,6.75
4,365,2014-02-01,31800,8.833333333333334
4,365,2014-03-01,24300,6.75
4,365,2014-05-01,194400,54
4,365,2014-10-01,76800,21.333333333333332
4,365,2014-11-01,99900,27.75
4,365,2015-10-01,246600,68.5
4,365,2015-11-01,474300,131.75
4,369,2014-05-01,115800,32.166666666666664
4,369,2014-06-01,57600,16
4,369,2014-07-01,91800,25.5
4,369,2014-08-01,28800,8
4,369,2014-10-01,24000,6.666666666666667
4,369,2014-11-01,77400,21.5
4,369,2015-01-01,130200,36.166666666666664
4,369,2015-02-01,188100,52.25
4,369,2015-03-01,58500,16.25
4,369,2015-07-01,192900,53.583333333333336
4,369,2015-08-01,264000,73.33333333333333
4,369,2015-09-01,134700,37.416666666666664
4,369,2015-10-01,28800,8
4,369,2015-11-01,77700,21.583333333333332
4,369,2015-12-01,58200,16.166666666666668
4,376,2015-02-01,36000,10
4,376,2015-03-01,126900,35.25
4,376,2015-06-01,29100,8.083333333333334
4,376,2015-07-01,303000,84.16666666666667
4,376,2015-08-01,178800,49.666666666666664
4,376,2015-09-01,238800,66.33333333333333
4,376,2015-10-01,58800,16.333333333333332
4,376,2015-12-01,50400,14
4,377,2013-10-01,110100,30.583333333333332
4,377,2013-11-01,135300,37.583333333333336
4,377,2013-12-01,78000,21.666666666666668
4,377,2014-02-01,30000,8.333333333333334
4,377,2014-03-01,46500,12.916666666666666
4,377,2014-05-01,98400,27.333333333333332
4,377,2014-06-01,242100,67.25
4,377,2014-07-01,375600,104.33333333333333
4,377,2014-08-01,297000,82.5
4,377,2015-01-01,28200,7.833333333333333
4,377,2015-02-01,36300,10.083333333333334
4,378,2014-10-01,184500,51.25
4,378,2014-11-01,117300,32.583333333333336
4,378,2015-07-01,186600,51.833333333333336
